Groups,GUID,ADGRE5,MYLK,CDKN2A,CDK1,MCM4,HMGB2,MCM6,RNPS1,GBP1,MYL9,LCP1,CBR3,MCM3,AIF1,B2M,IL4I1,MCM2,KPNA2,FEN1,CD163,MCM7,SLMAP,ITGA5,SMTN,FABP3,NASP,PSMB9,MYL6,RBPMS,NIBAN1,MYH11,WARS1,MZB1,FOLR2,CTSC,ACADVL,NDUFA9,SUCLA2,THBS4,IGF2BP2,CLEC11A,PRPH,MYH7,ASPN,FMOD,COL12A1,OLFML3,TUBB2B,FBLN5,MB,CPXM1,KRT18,CKM,KRT19,KRT8,MYLPF,COMP,CALB2,MYL1,MYL2,EEF1A2,MYL3,THBS3,FDXR,MDK,MACROH2A2,CRABP1
OA,STS113,-0.840183217,-0.873864151,-2.437135431,0.616035137,-1.74190733,-2.374527784,-2.02276046,-1.097543738,-0.790228751,-0.056028623,-1.356084103,-1.393472579,-2.127246019,-1.49380932,-2.276380547,-2.583940521,-1.724097474,-1.369951994,-1.524378269,-1.001925612,-2.506186477,0.205622193,-0.75836927,-0.592781934,-0.60565911,-1.836454812,-1.693563485,-0.684336194,-0.667568425,-0.513800328,-0.611732668,-1.490330785,-1.84331427,-0.916827184,-1.45760967,0.459604048,0.194210761,0.653480196,2.841420463,1.932699582,1.773137388,-0.082789141,5.096883333,3.951002996,2.421944437,3.800331671,3.94478331,1.918116732,0.808242821,7.199854377,1.678497941,-3.519620735,7.811407901,-0.683040271,-1.720324871,8.301489227,4.314428324,3.040340255,7.866374215,6.957806031,2.864501502,6.192398819,2.359104915,1.445608766,3.195253171,1.360295288,0.935500188
OA,STS114,0.516974282,3.704892242,0.045409007,0.090607821,0.561511517,1.778349072,0.849166684,1.414794017,0.126619431,2.024580991,0.242967284,0.829456715,0.844882889,-0.421471018,-1.545626233,0.380585521,0.684580213,1.064800674,1.929798416,-0.371834594,1.137479282,2.65417299,1.154147961,0.93627927,3.891349294,0.45550151,-0.094855793,1.267132871,3.096450818,-0.243759125,2.219472326,-0.492734952,0.048516928,-0.484854184,-0.015430225,-0.004195775,-1.183959956,-0.629371771,-2.238181998,-1.609771257,-0.915567478,-1.036070194,-1.283505084,-1.16623986,-2.277462557,-1.337701509,-1.651302329,0.933068154,0.5857345,-1.722129037,-1.19415183,-5.444643238,-3.353679062,-2.959818551,-1.771118692,-0.364911821,-1.414068062,-0.345191827,-3.866928254,-0.825230256,0.345243561,2.36792086,-2.098776823,0.879985426,0.721134435,0.550841987,-2.05354497
OA,STS115,-1.352370394,0.512819929,2.239386978,-0.012982776,0.020005404,-1.128010767,0.025800778,-0.717519728,-0.93067566,-1.045012166,-0.32480367,-0.818106199,0.495039502,-0.173693565,0.338925376,0.22608547,0.654421681,-2.356446181,-1.602810389,0.100642505,0.632674181,-0.035090362,-0.164943738,-1.088398733,-2.162574033,-0.785294086,-0.361927555,-1.455644576,-0.134520838,1.221838853,-1.141078081,-0.173031747,3.478119779,0.246301029,-0.215391754,1.156327705,0.226885166,1.466321018,-0.316642079,0.665090072,1.491889975,1.488807866,-2.096058082,1.834225238,0.379786505,0.48314405,1.613196752,-0.544967949,3.239668074,-3.221395667,-0.52278332,-0.197162691,-0.952012127,0.757463632,-0.180857708,-4.560091793,-1.446493867,-1.66011383,-3.483308015,-2.01018976,-0.94594277,-4.278754271,0.417730729,1.552024948,-2.643117911,1.619429553,1.495938126
OA,STS116,1.332764557,-1.520632039,-0.187217853,-0.570948783,-1.076961201,-0.338454473,-1.3441371,-0.695854757,1.187392171,-1.401105058,-0.054380506,-0.712763012,-0.678179121,-0.071969583,2.122093815,2.251482982,-1.168862357,-0.556313484,-0.753657299,0.062868056,-0.610954816,-1.806622452,-0.495757753,-0.749677233,0.994266826,-0.991174309,1.699471286,-0.253069564,-1.005576942,-0.542311944,-0.533851117,3.233207376,1.314268142,-0.972045766,1.008028366,0.686753183,0.674065402,0.797721015,-0.29374873,-0.071969583,4.148452222,-1.899386297,0.345678853,-0.530516696,-1.4594009,-0.162744559,-0.562229888,-1.877030749,0.362524233,-1.292845268,-2.111415518,5.802279525,5.468840596,2.936034423,4.657055227,-1.950290718,4.684220116,-1.286024499,-1.23749414,-1.408731634,4.056842813,-2.365532522,3.243107209,2.296557349,-0.575237909,0.053540115,0.027210355
OA,STS117,-2.668598914,0.574417849,-0.456833542,-1.995322617,-2.024062719,-2.667658375,-0.833840192,-2.496069342,-0.554244804,0.886095707,-0.932117695,-0.820006959,-2.162555416,-1.085323335,-1.550424844,-0.888649123,-2.554617383,-2.106165581,-1.560471915,-0.396024375,-1.810038176,0.708270473,-0.028850583,1.101555015,-0.927552799,-1.620114456,-1.113133468,-0.271189254,0.389179074,-0.326216252,1.550648143,-1.482070843,-3.615938751,-0.579111997,-0.772033611,1.189556319,0.593750655,-0.070468057,5.800860975,1.421150781,1.728267712,-2.820998039,-0.416103263,4.376678083,4.722985347,3.519725016,4.4550558,1.225400172,3.986619812,0.169944886,1.813305048,0.634116289,-0.307630643,-1.650391265,0.698092994,0.708928805,5.319994478,0.947865768,-0.370768805,0.499400076,1.868910337,-0.010560474,5.339070786,0.512367006,0.948026083,0.785185539,-0.249739393
OA,STS118,0.730012138,0.808967448,0.68020839,-0.100553395,0.5297657,0.427414081,-0.328940623,1.889276742,0.53457296,1.370465845,2.289407357,0.131965811,-0.022000372,1.640806949,0.70391761,0.236355163,-0.473536362,1.044627672,0.28810576,0.892400079,-0.113106705,1.8341221,-0.218341587,1.152009185,-0.7580318,0.325210581,0.716308222,0.7180997,0.449610246,-0.058849637,1.005224431,1.23533744,4.653278927,2.434035667,1.824240242,-1.807800544,-1.419452483,-1.565899481,0.168550909,-1.938786761,0.044508598,-1.160158092,-0.688084062,1.519046962,1.183514724,-0.258347071,0.471823371,-0.180323203,1.964527544,2.340822315,1.661817668,-0.012114157,1.718188419,4.25824654,1.321313595,1.883672431,-0.892678543,1.326041821,1.931230442,1.070338567,-1.873679244,0.810760919,0.116637074,-0.984957745,0.207880721,-3.382096516,2.795886596
OA,STS119,-4.087583203,-0.832155087,0.245405829,-1.619660071,-1.377353805,-2.947226065,-1.344918712,1.094729604,-0.61058876,-0.084033705,-2.168541053,-2.929164045,-1.925173148,-1.756396497,-0.308993123,-3.595852894,-1.156346549,-0.889234032,-1.012702535,-2.036623024,-1.780886703,-0.389785923,-0.766974171,-0.342762071,-1.16227378,-2.256028404,-1.01451563,-0.312231788,-0.025997857,-1.089043803,-0.463444869,-1.319059782,0.679966361,-1.835291041,-1.694531193,-0.954271501,0.093982038,-0.464213449,1.219799532,1.362527618,2.158471474,-0.130997472,-0.320335418,0.798729252,1.668637961,1.39074137,3.145613017,1.068403662,1.030772868,-0.148825878,1.990686296,4.734176439,-1.259679261,-1.188587267,1.276313241,0.558792846,0.105248156,1.420356164,0.240776416,1.539343797,0.844614623,4.412238431,0.844229349,1.30579791,1.535929644,0.209808338,1.334146194
OA,STS120,0.33232314,-0.88518163,3.905303313,1.717565429,1.696097221,3.319531652,1.652887904,2.399083853,0.185079942,-0.756053997,1.075330804,0.024175925,1.49381732,1.624032125,1.141116906,1.913998422,1.261941155,1.910407391,0.933308737,2.30693561,0.828317071,0.141326645,-0.048711837,0.420969524,-1.231151912,1.904171733,-0.099647102,-0.097026185,-0.164691714,0.995188916,-0.733675309,0.142036867,-0.509863539,2.749987409,1.795048252,-1.760991373,-1.281472282,-1.0488714,-2.312722106,2.788545652,-1.172899373,-1.419755189,-0.978291613,-2.744833365,-2.577428675,-0.991146822,-2.23009736,-3.85590915,-0.692738711,0.423991177,-0.364694946,-1.156787006,0.315388477,-2.772640397,-2.487798178,-0.068009689,-1.324438052,-0.432718266,-0.022559084,0.625956636,-1.502015169,1.826451946,-3.231559842,-0.043423767,-1.120161182,-0.579876248,-3.07855589
OA,STS121,1.201867071,1.917690863,5.108665084,-2.344683904,-0.220771106,0.473641794,-0.509424814,0.620087389,0.486908525,1.159473576,2.31942615,2.452281698,-0.255997079,4.886744364,2.958167048,2.077403042,-0.080202279,0.05576566,-0.586887269,3.065212643,-0.544275783,2.291844265,0.913488946,0.253723729,3.371140736,1.063060403,1.38463022,0.532511537,0.744120143,0.591834613,1.721532527,4.883764056,2.240112998,4.493823232,3.825643912,-0.015573547,-1.291639836,-1.195219394,-1.371913813,2.135018176,-1.503599353,0.152036452,-0.067940801,1.115867443,-0.937384186,-0.217157581,-1.29600944,-4.359427939,-2.816904371,1.283794019,2.462057918,-1.313608167,0.789020558,-2.037921016,-1.825499213,0.623725143,-2.076641001,-0.689804105,0.560236581,1.49115613,-0.688660835,1.795972805,-1.983124376,-0.907596683,-2.783690674,-1.319852144,-0.899085319
OA,STS122,2.483663705,3.936595884,0.735074424,1.748332034,1.947017323,1.701823394,2.015150306,2.065579384,2.321166906,2.916515533,0.00633018,1.554882084,1.884686342,0.051356255,0.656769239,-0.68984013,1.876274357,2.73605399,1.526948453,-0.349591585,1.529129521,5.059210425,2.122751291,1.809840746,3.036745635,1.757646752,1.601507476,2.034821077,3.037033438,3.052766351,4.401624971,2.120509684,0.924806682,-1.440180905,-0.45099758,-1.223744988,-1.221814231,-0.711268941,-2.577101695,-1.949050775,-0.682426027,0.264503259,-0.707474192,-1.964205977,-1.208057702,0.542392449,-0.461452293,-3.232744769,2.128346126,-1.568998324,-1.069191361,0.16621817,-1.177450956,0.078583703,1.889701147,1.964167,-2.500312429,-2.424658917,-0.172676771,-0.053617163,0.719064649,-0.095664546,-0.07861767,-0.441525586,0.023469129,-1.373389575,-1.196988113
OA,STS123,-0.494993287,-1.014066949,1.651425135,-3.106693845,-1.400949496,-1.841334015,-1.254197939,-2.898994202,-0.203655066,-1.122387944,0.932186002,0.382756562,-1.26667628,2.569798815,0.798408052,2.776003875,-1.009722037,0.065515856,-1.345683151,2.738831126,-1.31153323,-1.191451936,-0.246142238,-1.099213796,0.876940611,-1.578590452,-0.141380116,-1.705347633,-0.402083785,-0.74582665,-0.053774323,0.45413058,2.813619353,2.940388952,0.465091426,0.96195846,0.814239576,0.936839562,-0.35033566,0.057841837,-4.962213211,-0.253410518,-0.696685483,-1.540407366,-1.67136137,-1.500993474,-0.625175663,0.565923201,-1.44063739,-1.15135885,1.912699941,-2.975840092,-0.978807128,-0.181103772,-1.857374803,0.023343565,-2.372876823,-0.629737435,-2.315878488,-2.309052164,-1.140356449,-1.766234637,0.405593916,1.291111356,-2.265116659,1.332912275,-2.170420017
OA,STS124,1.140941593,1.495026965,3.255313856,-1.237289135,-1.575367363,0.380458966,-0.761585471,0.984023378,0.408628368,1.772377632,1.684519802,1.145970486,-1.147956011,3.096935818,3.44631252,0.033832103,-1.386778024,0.293934123,-0.926462214,2.401454418,-1.63691461,0.51452205,1.58120367,1.152715947,1.32844657,0.306379979,1.111648277,0.834454901,0.081194906,0.454507691,2.346561308,1.923662787,7.447968528,3.741392417,2.525507963,-0.487526915,-0.893440335,-0.3510416,1.054348265,1.363830608,-1.501130635,-0.794265591,-1.329087599,-0.433022276,-0.222230699,-1.181284195,0.553392318,-2.294338464,-0.194632804,-1.666993543,1.024379434,-1.591336336,-1.418279458,2.049913762,-0.403937512,-0.720869375,-0.170824254,2.637502519,1.980298453,-1.337015652,-5.958308187,-0.723951638,-1.943259138,-1.46336501,-1.821609842,-1.0165652,-5.348254372
OA,STS125,-0.351502433,-1.135861778,-5.708595489,1.758371167,1.674067248,1.173453979,1.145981976,-1.297364915,-1.449306817,-1.929703593,1.174574772,-1.047053852,1.808956143,-2.443524714,1.058418288,-1.691015454,1.501800331,0.917700366,1.834818288,-0.885274158,1.781897497,0.001751608,0.479610384,-0.676130265,-2.470978138,0.739362688,-0.239933642,-2.313959809,0.494836762,0.78233303,-0.65932987,-1.051542524,0.725093644,-1.754583139,-0.713885786,1.133064946,-0.138232613,0.930173645,-1.144818855,-0.635266603,-1.591330475,-2.462860599,-0.025470169,1.054525411,-1.581967254,-1.460350286,-1.606500982,-0.125712729,-0.859803011,1.45453516,0.730578546,-1.075600575,1.136206082,0.10037525,-1.926958297,0.417805578,-0.167245996,-0.586715755,0.636248247,1.311927984,-2.471013963,0.597988215,-1.313233275,-0.061482359,-0.501532972,0.053473453,-2.087021864
OA,STS126,0.239027263,-1.658779552,4.486104197,-0.172486982,0.269431851,-0.365522403,0.192770045,-2.480165108,0.277612183,-1.044829328,0.095795679,0.092518612,0.346122044,0.658824917,0.460094867,2.780006244,0.290598045,-0.947249618,-0.967541505,-0.67729455,0.367870435,-1.713253073,2.444825641,-1.51517826,-2.055316712,-0.011593152,0.623242524,-0.301063203,-0.750570582,-2.805807754,-2.747433163,0.699316151,0.126692894,-0.629163818,0.303442135,0.643909058,0.372117213,1.069337807,-0.087229357,3.305161859,-1.018212012,0.41320304,0.268769575,-2.890257993,-2.434927635,1.481647292,0.274310371,3.281695942,-0.310681108,0.884389256,0.626743114,1.832083708,4.842948821,-0.487251577,2.43323101,4.966423742,-0.190827644,3.711164948,3.324759559,0.778312631,0.987536086,0.048510107,0.60707594,0.596882907,1.377526946,1.108591039,1.378045421
OA,STS127,1.8401413,4.698652788,-0.164417153,0.431936039,1.621526404,0.946097567,1.841912522,-0.167946957,1.030030569,2.850705377,-0.249298266,1.324576109,1.762404472,-0.964658852,-0.038986409,-1.922519352,2.277816913,0.993471164,1.306810145,-1.111608958,2.424132442,3.817815248,1.163656478,3.867056127,1.633162101,0.718095134,-0.823630171,1.494868723,2.681462862,2.819296452,4.177115377,-0.393913596,0.965298015,-0.669832023,-1.217614433,1.044098558,2.089662508,0.312062433,0.248954787,-3.816301522,-0.360106065,3.45419079,-0.613954726,2.12695594,1.64261691,-0.226937155,1.944340289,-4.450539133,1.569648815,-1.404041872,-0.943774755,0.23582991,0.001632207,-1.852008642,-0.633383413,0.001638366,0.577453317,-1.217204197,-1.18591597,-0.218716215,-2.442928545,-1.554070821,-1.295684922,0.748677722,1.118862607,1.270776396,-2.729005704
OA,STS128,0.498313726,-1.319347171,2.417423378,-0.662834549,0.51334969,0.040559163,0.502254486,-1.664180925,2.1070417,-2.837959603,2.997152015,0.049570647,0.556682637,2.848746158,1.546284621,1.977986854,0.32975628,-0.239785342,-0.657637377,1.443987449,0.759970611,-2.438240075,-1.11535046,-2.259671699,-1.887963648,-0.424070148,2.334223507,-1.022199159,-0.220769614,0.129259536,-2.404403074,3.801096795,7.445008671,3.084712026,1.772590073,0.069580377,0.516836381,0.092626114,-1.340821197,2.75255018,-3.949908541,-2.214248265,-0.954156153,-3.196240795,-1.893475317,-0.92456916,-0.227189905,1.033497741,0.634459099,-2.312603635,0.534185272,1.36727706,-2.523940867,-0.707130324,1.351415355,0.113892922,-3.874531095,-2.75090917,-2.427267566,-2.050296437,-2.345129206,-1.487745672,-1.410688348,0.215129351,-0.84908521,0.170996654,-2.488471334
OA,STS129,-2.49159601,-1.956755399,-2.726255598,-0.871298758,-0.683662852,-0.611948782,-0.65358395,-0.298709612,-2.204049053,-2.67108642,-2.302178218,-2.439316904,-0.729253581,-1.322285226,-2.742362075,-3.59443976,-1.056707001,-1.732243142,-0.842469993,-2.150284368,-0.193303397,-1.262776851,-1.539258246,-2.616834098,-0.071733642,0.499886806,-1.739200717,-1.565725858,-2.901601617,-1.986808625,-1.607043792,-1.295697047,-2.154074499,-1.114926884,-1.893154913,1.574264769,1.710355376,0.671554921,0.901941408,2.041221834,1.537980102,4.278242762,5.637474254,-1.837437267,1.262567981,-0.662195848,-0.640295862,2.699022185,2.231773214,5.945361252,0.294218125,0.079395909,6.541005603,2.221214437,0.857732026,6.704986717,1.129965952,0.143315487,7.227846214,6.095152135,2.726858982,6.243312427,1.714530626,0.857916517,0.798799646,2.852988545,5.163939138
OA,STS130,-1.51178396,-2.946958864,2.713374752,0.105583194,1.234608115,0.646473162,0.950102875,-1.167882426,-0.380759641,-3.502609987,0.547153577,0.620486049,1.141893372,1.575231223,0.210559535,-0.663324643,0.985614658,-1.381994759,0.126600278,1.677799934,1.228667917,-2.873171309,-1.225701712,-2.005040944,-0.558977016,0.202577671,0.211103491,-1.59469724,-0.182595697,-0.212029388,-1.888073175,1.462731025,1.985803913,2.70687058,1.80783811,-0.087790831,0.249733117,0.735245211,0.1309611,4.94105688,-2.734171177,-0.25775609,0.754159457,-1.208592296,-1.48706375,-1.353369038,-0.453736723,2.162549235,-0.305461237,3.13851337,0.783781262,-2.976540724,2.602105984,-5.033367742,-2.697765002,2.816096276,-0.818062473,-0.686475236,2.946961358,2.756421158,-0.327406794,3.45239593,-1.437194626,0.564468092,-1.077095346,1.895626334,-2.151284118
OA,STS131,2.326717982,4.024436647,1.12414493,0.693754796,-0.525848038,0.465410608,-0.433279989,-0.366572444,1.175657467,3.528455302,2.411496632,0.361034337,-0.069401372,1.387950094,0.435889076,1.87999054,-0.215194938,0.237103939,-0.814982148,0.810744931,-0.354100989,2.860540891,2.46190892,3.318861695,4.008570228,0.01862923,1.622578893,1.991411386,2.240747208,-0.634891425,4.476781271,0.415493885,8.211772559,0.446929963,0.929382654,0.400875309,1.324432772,-0.261554237,-1.700381024,-0.728055465,-0.017629359,1.640095779,1.374434763,-0.85669366,-0.827480081,0.292582364,-0.273900079,-2.22582317,0.270326543,0.314845777,-1.438988703,0.931434662,0.988540703,0.465410608,2.411209966,-0.196941898,0.575554441,-1.266360336,-0.936242579,-1.12805555,-1.037568372,-0.752322921,-0.57643914,-1.118819424,0.135809605,-0.353272389,1.478090137
OA,STS132,-0.160867303,-1.332218835,-1.726725049,1.169802699,0.529895113,0.180818068,0.061976728,-2.426347783,-1.404527191,-0.680922067,-0.265735063,-0.803748878,0.140689214,1.241296515,-0.150561366,-1.001344195,0.723454265,0.497779667,0.518076379,-0.553987266,0.570331455,-1.467498938,0.272680458,-0.583701751,-1.695642447,0.066471016,-0.01255064,0.222680301,0.984606286,-0.904714532,-0.881429661,-0.890099198,2.311987465,-0.769836796,-0.39118285,0.508869236,1.109622766,-0.051756232,-0.563658514,-1.364899595,0.066683005,-0.938697071,-0.490966557,1.15848722,-0.332928965,0.528230155,-0.994482195,-0.16797229,1.552807091,-3.30850483,-0.284556711,0.65936749,-0.662545822,2.460707372,2.991012249,-0.851205822,-0.681195091,0.422883611,-3.882966445,-3.503112665,-1.484182656,-1.234448356,-0.328065253,-0.055175845,1.085315852,0.495664008,-1.396307097
OA,STS133,2.695084613,5.024693833,1.559937738,1.071267171,1.585302458,-0.021082535,1.606052469,-0.877957226,1.225385869,3.87106651,0.541801391,1.190673395,1.637700852,-0.047428348,-1.501846685,-0.046931803,1.571083915,-0.454502121,1.477660761,-0.654062106,1.395527256,4.643939298,3.453304938,5.147188189,0.342090633,0.557233027,0.099909418,2.253588552,2.90992526,1.291122951,4.737228764,-0.266107263,-0.378326091,-0.595830345,-1.15479271,0.939308068,0.221314291,-0.366487342,1.006722331,-2.088559714,-1.588353485,0.34864721,-0.580850809,0.279147337,-0.616276427,-1.513239687,2.170758636,0.954555,0.090709529,-1.4829334,-1.998120245,0.86529726,0.156245617,-0.826591419,2.247761201,-2.04284701,-0.028549427,-1.948726549,-0.820534775,-1.498828959,2.033483645,0.459706468,1.926283461,-0.148359333,1.459876894,1.326653698,-3.331796013
OA,STS134,1.946568073,1.317801121,2.018150071,0.299906865,0.217891403,0.205604764,0.049515572,0.939341283,-1.099287889,-0.511828373,2.476853515,0.104434648,-0.461123858,1.237775403,0.142785588,1.685247022,-0.103025451,1.589760264,-0.413438063,1.528118495,-0.668830672,0.113883721,0.939294604,-0.712509472,0.155597998,0.115562383,-0.399947149,-0.004167382,-0.299660465,0.794615309,0.069841402,1.678692474,0.812415875,1.050424261,1.363353686,-0.113511637,-1.215643614,-0.374472986,-0.545882333,-1.651861141,-0.758201329,-1.855451368,-1.59177487,-3.665321873,-1.220859538,-1.590756328,-1.999340476,-2.270264826,-2.294186138,-1.598549515,1.373740297,-3.112266421,-1.473270858,-1.883404257,-2.547478856,-1.543448055,-1.439061803,-0.396627275,-2.036541278,0.124561572,1.772056729,-2.588275649,-2.440724502,-1.455958411,0.697670221,0.159200505,0.073185702
OA,STS135,0.89425308,4.215004807,1.176726614,0.390795342,-0.693788279,-0.340362179,-1.130915958,-0.529442842,0.043776455,4.615397919,-0.522137671,0.388255365,-0.33664744,0.02569351,0.416669843,-0.033863661,-0.735921531,-0.357594356,0.087964572,-1.021418156,-1.177571347,2.957473951,3.01303944,4.552330759,3.087416654,-0.677906787,0.37760167,3.309148094,2.540748393,0.585057563,4.54807492,-0.629802524,0.133753559,-0.189328238,-0.894293753,0.472679845,1.802008444,0.118574734,0.283863577,-2.993020973,0.020619984,7.390115357,0.380837486,-0.471105253,1.03899453,-1.514064127,-0.219530999,-1.182666203,-1.196959743,-0.536817547,-0.662552783,0.242137044,0.596306819,-1.361075416,-2.077958679,-0.32435687,-0.674676958,-0.082363365,-0.41313024,-0.520653758,-0.727060019,-0.814886618,-0.440047123,-1.549265098,-1.23549857,0.287995838,-1.601178631
OA,STS136,0.824782769,3.549526907,0.42760725,-2.447295119,-1.255837124,0.162369758,-1.865477342,1.816630491,-0.15234013,3.937701544,0.987551247,-0.141674658,-1.586666281,0.05147103,-0.507203149,-0.901287853,-2.025904586,-1.122341262,-0.479129504,-0.459556543,-2.169741204,2.804743312,1.191759507,4.98255579,-0.318735332,0.422157188,-0.389182911,2.775669178,1.353170651,0.000144921,3.942477656,0.003599776,4.963483767,0.569102398,0.970187739,-1.181142364,-1.34423656,-1.639655767,0.357749441,0.749156388,0.978064161,2.357743109,-2.60187164,2.198695688,1.401706035,-0.027985817,0.641692898,1.064053843,2.139250552,-1.967897195,1.469350164,3.846601094,-0.576751872,5.264270152,5.122080372,-0.536153184,0.253713586,1.781894877,-1.706827255,-2.010710508,1.139938668,-2.939208754,-0.165487709,-0.975500368,0.200380419,0.033383366,2.528034514
