"Groups","ADGRE5","MYLK","CDKN2A","CDK1","MCM4","HMGB2","MCM6","RNPS1","GBP1","MYL9","LCP1","CBR3","MCM3","AIF1","B2M","IL4I1","MCM2","KPNA2","FEN1","CD163","MCM7","SLMAP","ITGA5","SMTN","FABP3","NASP","PSMB9","MYL6","RBPMS","NIBAN1","MYH11","WARS1","MZB1","FOLR2","CTSC","ACADVL","NDUFA9","SUCLA2","THBS4","IGF2BP2","CLEC11A","PRPH","MYH7","ASPN","FMOD","COL12A1","OLFML3","TUBB2B","FBLN5","MB","CPXM1","KRT18","CKM","KRT19","KRT8","MYLPF","COMP","CALB2","MYL1","MYL2","EEF1A2","MYL3","THBS3","FDXR","MDK","MACROH2A2","CRABP1"
"AYA","-0.182553556"," 0.193985134","-0.698614316","-0.436139764"," 0.328530207"," 0.474786437"," 0.359202171","-1.821326555","-0.809000298","-0.614200766"," 0.411535239","-0.660332988"," 0.459951474","-0.453305358","-1.133830490"," 0.398865113"," 0.386456231"," 0.772774871"," 0.462357602","-0.288544200"," 0.579431635","-1.080277700","-0.756062629","-0.871339171","-2.986891307"," 0.037499575","-0.950182384","-0.989219224"," 0.077229590","-0.180271991","-0.260045010"," 0.018725666"," 2.292688235","-0.092526439","-0.175099821"," 1.589623782"," 1.221570711"," 1.247519441"," 0.954631457"," 0.586561773","-1.084412758"," 0.830184805","-0.283695516","-0.009740564"," 0.089879977","-0.804861148","-0.180217269"," 1.178487579"," 1.073402955","-3.900587266"," 0.021453534"," 0.764492033","-3.382741916"," 4.057646754"," 2.285572092"," 0.189057239","-1.640438859"," 1.672635887","-2.730872085","-2.077477544"," 0.797080542","-3.243577989","-1.237240648"," 0.753050228","-0.002622935"," 0.213029730","-0.915166988"
"AYA","-1.73269418","-1.98259763","-0.94531410","-1.79242339","-1.32717820","-0.43275951","-1.41948918","-0.25488766","-1.55117325","-1.98969978","-0.69416329","-1.80671521","-1.00515577","-1.28135032","-0.13217556","-3.16644741","-0.74482776","-2.18235790","-0.51661621","-0.14851100","-1.10853833"," 0.48672924","-1.71812888","-1.01447057"," 2.18949824","-1.04412999","-1.71833671","-1.83368827","-2.42234792","-1.23307858","-0.02403174","-1.38190799","-2.99657117","-0.49398952","-1.33793082"," 3.14551179"," 1.97301345"," 2.29452818"," 1.97346612"," 0.90531682","-0.49903123"," 2.51196871"," 5.90873978"," 0.90578397"," 2.01691925"," 0.32392785"," 1.37384914"," 0.88802941"," 1.90258601"," 7.50401745"," 0.03403760"," 3.26323664"," 7.46514304"," 5.96772829"," 5.41849458"," 6.05480112"," 1.83094028"," 0.40896161"," 6.75646269"," 6.80116727"," 4.84061889"," 7.84227146"," 1.32206314"," 2.90413841"," 1.21921415"," 2.67393502"," 1.28388666"
"AYA"," 0.890745212"," 0.546324178","-0.468786619","-0.856123929"," 0.342034640"," 1.281830645"," 0.121431271"," 1.265177951","-0.214588099"," 1.754137199"," 3.395866203","-0.548137406"," 0.516282933"," 1.619617476"," 1.255057273"," 0.199852382"," 0.075451675"," 0.691706059"," 0.680506470"," 1.526196463"," 0.019700739"," 0.941290265"," 0.511397034","-0.006011121","-1.330875434"," 0.804756906"," 0.078419058"," 1.293659790"," 0.168632318"," 0.414987077"," 0.221015681"," 0.138929557"," 0.276675631"," 0.196751905"," 1.689064907","-1.250106044","-1.612223761","-1.175537166","-2.110205311","-0.020127909"," 1.035095432","-0.193459543","-2.373694601","-2.936620825","-1.984835146"," 0.711421435","-1.249806586","-3.405509087","-1.188606165"," 0.518685011","-0.594586016","-0.323551096"," 0.674580646"," 1.335037721","-1.371790220"," 0.200954061","-1.286889154","-0.312002843"," 0.546716911"," 0.279811242","-0.535946536"," 0.492715786","-2.210308456","-2.220089468","-3.599795292","-1.765577530"," 1.773531343"
"AYA","-1.70726007","-0.70577520","-0.80323956","-1.20889741","-1.49156551","-2.49361130","-1.52040792","-0.57318903","-0.14790183","-1.60818099","-1.37250011","-2.70246588","-1.42787319","-1.70027036","-1.78588173","-1.49365282","-1.05981665","-0.83296743","-0.79550424","-0.90771025","-1.14086870","-1.04204427","-0.96258107","-0.06032368","-3.14049904","-1.25495208","-1.54598872","-1.04974575","-0.84536454","-2.41711014","-1.58778331","-0.04643143","-1.43618167","-1.75950191","-1.61634337"," 0.53082034"," 0.47466437"," 0.86627951","-0.54047991"," 1.98696625"," 0.68985402","-0.03984838","-1.52028842"," 0.30446447"," 1.02132841"," 2.11717654"," 3.32849584"," 1.47967116"," 2.10015675","-1.98416692"," 1.08203586"," 2.92496995","-2.95329455"," 3.02377118"," 3.49177260","-0.56590527"," 1.62891442"," 1.33934900","-2.45180188"," 1.17482283"," 0.39600353","-4.23712640"," 1.76342755"," 1.50613678"," 0.75225690"," 2.04631608"," 4.61786761"
"AYA","-1.98014131","-2.59628779","-1.13404899","-0.69524363","-0.84735711","-1.60935518","-0.70835289","-0.47803365","-2.73861229","-2.42327144","-1.60510824","-1.10085931","-0.95812752","-1.15312138","-1.14666316","-2.78088494","-1.26901181","-1.41840427","-1.35710983","-0.62204233","-1.22072937","-0.01890334","-0.92503603","-2.29773102"," 1.70200226","-0.52254099","-2.20077355","-1.65052718","-1.72024282","-0.61052851","-0.59596184","-1.60776241"," 0.29545810","-0.83593115","-1.75610304"," 2.93505698"," 1.27227548"," 2.15890860"," 0.41608947"," 0.20923214","-0.72348450"," 5.56706421"," 7.05737280"," 2.35521481"," 0.85504430"," 0.78328400"," 0.88907724"," 3.05217599"," 1.10820947"," 7.56009680"," 0.76213574"," 0.80287576"," 8.69397382"," 3.62952814"," 2.66269777"," 8.01755620"," 2.21980407"," 0.07910262"," 8.25695610"," 7.04113501"," 5.65204331"," 7.73150305"," 1.88071594"," 2.30891947"," 1.13843234"," 2.49135692"," 1.88155756"
"AYA"," 1.09529896"," 3.55191614","-2.42568961"," 0.47565718","-1.09507969"," 0.83480086","-1.06389596","-0.83661563"," 0.20329750"," 1.71868718","-1.22513698","-2.24433636","-0.65501829","-1.62103261","-0.37707875","-1.86065283","-0.41578373","-0.35762054","-0.65716357","-0.44743868"," 0.20477975"," 2.70529932"," 0.04552874"," 0.96856473"," 0.17859618"," 0.42786431","-1.96362945"," 0.72613633"," 2.13054934","-0.28806199"," 2.43605467","-1.73331155"," 0.18753248"," 0.49942811"," 1.12765961"," 0.82508742"," 1.96367974"," 0.18514179"," 0.08616706"," 3.64719697"," 1.18878451"," 4.25008282","-4.00190104"," 1.14329998"," 1.91508824"," 1.05550689"," 2.64212148","-5.02866552"," 2.39022094","-0.64230752"," 0.44211791"," 0.01680518","-0.75684094","-1.69475535","-0.38556579","-1.56931930","-0.27578347"," 2.05381374","-0.83373867","-0.92931255"," 1.99152935","-0.63540278"," 1.97657895"," 2.70604320"," 2.80176924"," 4.49089357","-3.97076803"
"AYA","-3.1777359","-0.5614048","-1.3948782","-1.4258685","-1.5544705","-2.0703575","-2.3480249"," 0.9638442","-0.8444029"," 0.1783070","-2.9485933","-2.0343604","-1.8850498","-1.6672502","-0.3619926"," 0.9900969","-1.3170468","-0.5165986","-0.4868893","-2.3764281","-1.8984360","-0.8142932","-0.3244247"," 0.1811254","-1.1544618","-2.0993921","-1.6964433","-0.1502346","-0.1186453","-1.2652459"," 0.7671530","-1.5761962","-2.9264588","-1.6927090","-0.6554121","-0.6512497"," 0.9009209","-0.7493413"," 3.2448776"," 1.5547371"," 1.8097963"," 0.2691780","-0.6131503"," 1.9635095"," 2.2466342"," 3.0953905"," 4.4801202"," 2.6639786"," 1.5044178","-1.0398087"," 2.5525749"," 4.6617027","-0.4534761","-1.9601282"," 1.4258488"," 0.2214570"," 3.1778158"," 4.2585671"," 0.6025627"," 1.3311538","-2.6801735","-0.3444458"," 2.0899794"," 0.5836469"," 2.6927437","-0.3153251"," 4.6791794"
"AYA","-1.25295760","-1.10743216","-2.16939914","-0.94781030","-0.95894662","-0.77351846","-0.69458494","-2.00546890","-1.42356247","-0.18676488","-0.04560774","-0.32647865","-0.57734609","-0.38588495"," 0.04565645"," 0.05887712","-0.93875876","-0.56585103","-1.01951568","-0.21086560","-0.75514547"," 0.32486243","-0.43226967","-0.71704804"," 2.79608453","-1.19000615","-0.42747940","-0.30592604","-1.18904358","-0.76928399","-0.69896958","-0.08750451"," 0.21294537"," 0.20458525","-0.15028299"," 3.18440225"," 2.79582122"," 1.47934507"," 3.81065082","-0.81660776"," 1.61214817","-0.55171985"," 7.07992122"," 2.49836719"," 3.26805987"," 2.02892742","-0.17342808","-1.20984104"," 0.47573442"," 8.63190475"," 0.16973097"," 4.90210579"," 8.22840693"," 5.23662520"," 4.87377534"," 8.26152160"," 3.54658091","-0.77673826"," 8.93515562"," 7.68155116"," 4.70508756"," 8.26264482"," 2.44198957"," 0.78255456","-0.21706112"," 0.27044951"," 0.33162687"
"AYA","-1.742901386","-2.596515657","-1.133124672","-1.045779187","-0.332294720","-2.270954397","-0.510325577","-2.210302381","-2.746338838","-2.088135395","-1.127211941","-2.299232497","-0.457810868","-0.678222949"," 0.124273462","-0.931634351","-0.001385485","-1.429080976","-1.050584066"," 0.254024104","-0.094976285"," 0.497986973","-0.734573121","-1.764708918","-0.397144482","-0.366577591","-3.047149526","-1.867814056","-2.528893664","-2.090024187","-0.774744027","-2.183575260","-1.996164591"," 0.572307655","-0.213659554"," 1.419644664"," 0.218025134"," 1.405277078"," 0.310456423"," 2.420346016"," 2.279219311"," 3.638071766"," 1.361958537","-0.178462665","-1.277969551"," 1.552750399"," 0.253680643"," 2.700868198"," 3.262165089"," 3.292930489"," 1.706421028"," 0.422202914"," 2.841516652"," 2.803696093"," 1.363813040"," 2.253869738"," 0.741029855"," 2.543390405"," 3.375010780"," 2.292058144"," 4.001742815"," 2.778448725"," 3.133315594"," 3.820487118"," 0.723718007"," 3.466525027"," 3.839586817"
"AYA","-1.85077826"," 0.29423250","-1.62362617","-1.73890704","-0.95816009","-1.22376400","-1.57491158","-1.02605043"," 0.42736024","-1.31962693","-1.02068175","-2.86101038","-1.07442662","-1.72314300","-1.03960782","-2.29134065","-1.45999590","-1.16241004","-1.15125503","-1.47580618","-0.92006859","-1.29524983","-0.61241224","-0.48655948","-2.82699197","-0.79117614","-2.43705040","-0.99819342","-0.46498460","-0.09497858","-1.21579260","-1.40618493","-0.83494392","-1.67039625","-2.02933307"," 0.40034994"," 0.32938850"," 0.32137812"," 1.60671748"," 1.55478406"," 2.30527769"," 0.10740862"," 1.48341499"," 4.24275133"," 2.66662401"," 4.19481513"," 4.42350749"," 1.69760765"," 1.01315393","-0.05552520"," 2.81943000"," 1.39001222"," 0.19909308"," 1.66650914"," 1.21444784","-1.06288051"," 2.05068627"," 2.39740636"," 0.77471259"," 1.38503552","-2.63196703"," 1.16479699"," 2.51062923"," 0.22637771"," 4.09827416"," 1.45282382"," 0.84308664"
"AYA"," 2.08049188"," 4.31612243"," 0.89228670"," 0.19981944"," 0.89477015"," 1.00963781"," 0.77657325"," 1.85222958"," 1.29890395"," 4.09763615","-0.52598411"," 1.73109817"," 0.84738362","-1.11943810"," 0.14657311","-0.36628841"," 0.47790929","-0.04027007"," 1.39262827","-0.93776998"," 0.39110058"," 4.04412136"," 2.90019078"," 4.69926793"," 2.11906293"," 1.19698005"," 0.18697848"," 3.37156441"," 3.46519426"," 1.48310052"," 4.40196590","-0.25914451"," 0.11237748","-0.27731467","-0.74325982","-1.18085270","-0.93837458","-1.37866488"," 0.33068144","-1.98228122"," 1.03659684"," 0.13316500","-1.37833664"," 0.07084506"," 1.72642738","-1.23757878","-0.59681203","-1.48173500"," 0.28393505","-1.61216694","-1.73271448"," 1.36367567","-0.71236046","-1.65252827"," 0.60023535","-0.04469693","-0.83737993","-2.55331054","-0.80109970","-1.98027230"," 2.02163642","-0.10071692","-0.22107769","-1.79966346","-0.96537799","-0.23745745","-1.50333153"
"AYA","-1.78867697","-2.49352268","-2.12804372"," 0.03533904"," 1.22782511"," 0.31605165"," 1.21256437","-0.33627446","-2.08778854","-2.01386198","-1.94819240","-1.96319023"," 1.31916725","-1.11971305","-1.53854026","-1.20189692"," 1.45856952","-0.38061214"," 0.71600724","-0.79051980"," 1.33410671"," 1.59905945","-1.68709829","-1.29521316"," 1.75209078"," 0.57920575","-1.91067495","-1.01878351","-1.70586216","-1.35841567","-0.43562604","-1.47684009","-2.53842988","-1.58299944","-1.02846020"," 1.47299760"," 1.65320237"," 1.65994690"," 1.64407879"," 2.53962527"," 0.35699499"," 3.45739987"," 6.52239922","-0.39688966","-0.26737937"," 0.62176781","-0.89750459"," 0.93670273","-1.22470559"," 8.14034499"," 0.37143653","-0.67225082"," 7.42701694"," 0.56442253","-0.49771606"," 7.44200088","-0.16784723","-1.87607635"," 7.64375890"," 7.15994117"," 4.69897575"," 7.03087356"," 1.39718347"," 1.53311699"," 1.39849266"," 3.00998566"," 3.89163994"
"AYA","-2.302042387","-0.080836168","-2.127378499","-2.674817825","-1.451809673","-2.151420817","-1.720010170","-2.369530926","-0.042135615"," 0.839334045","-3.120365945","-2.127412391","-2.355602574","-2.625201979","-2.134659583","-3.294494737","-2.059357697","-1.193497870","-1.431899983","-1.875987626","-1.228997064","-1.341930526","-0.006632584"," 0.378267439","-2.167713705","-1.637160617","-2.622336136","-0.471879977","-0.678183604","-0.701854499","-0.596711844","-1.785696872","-3.855193192","-2.503814117","-2.848757949","-0.042823927"," 0.511650625"," 0.119021022","-0.442256586"," 1.690073894"," 3.000664457"," 0.867712854","-0.971270765"," 1.275665137"," 1.794476217"," 3.555696802"," 4.206548417"," 0.859101620"," 1.885725314","-1.618975833"," 3.231784692","-4.797709427","-1.390870594","-0.880171174","-0.541105290","-1.805770854"," 1.919265433"," 1.701611972","-2.069481792","-1.240851290","-1.725596286","-0.617286181"," 1.956063258"," 0.814512664"," 2.426047032"," 1.181703735"," 4.510451362"
"AYA","-0.17444529","-1.58154375","-1.54017368","-1.47668345","-1.20100557","-2.06130082","-1.70196727","-2.27457046","-1.13480897","-2.32456448"," 1.35202196"," 0.71286487","-1.66692927"," 4.34377359","-0.01241863"," 1.22977029","-1.18551011","-0.02465302","-0.85506495"," 2.13472294","-0.70330501","-1.70792227","-0.66664764","-1.88990397","-0.84884618","-1.21825592"," 0.51052792","-1.13801951","-0.25005644","-0.03500319"," 0.63480455"," 0.13410435"," 2.91576858"," 3.03304766"," 1.02112673"," 0.87479024"," 0.68325177"," 0.30524066"," 1.46390122"," 0.16824947","-0.55544831"," 3.70773961","-0.20635890"," 0.71686341","-0.61723244","-1.66009132","-0.50700164","-0.60144369"," 1.04276995","-2.62116746"," 0.93820828"," 1.39269564","-0.46113374"," 1.66418425"," 0.58089178","-0.83245967","-0.01051409"," 3.32603749","-2.70245237","-2.73534249","-0.87254860","-1.45106275"," 2.13819624"," 1.94978217"," 1.16032674"," 0.27294102"," 1.62919514"
"AYA"," 1.555685613","-0.139790725","-1.162265154","-2.128197628","-0.563019964"," 0.820251217","-0.759915356","-1.584919579","-0.592470268"," 0.395381534"," 2.578654860","-2.088718335","-0.561486866"," 1.737442090","-0.969833112"," 0.541806834","-0.806739270","-0.046324077","-0.376477729"," 0.731649593","-0.655245744"," 0.656879398","-0.404785427"," 0.021360467","-0.193414661","-0.737349664","-0.000792596"," 0.002007146","-0.553445754"," 0.320689653"," 1.131913259","-0.850047577"," 1.208981815"," 0.067101398"," 0.514818050"," 0.630884040"," 0.643772238"," 0.365226157","-0.244499560"," 1.653282954","-0.209748678"," 0.885838734"," 1.192376518","-1.236008912","-0.450984047","-0.356290864","-0.066594073","-1.940381760","-0.196413428"," 0.368692389"," 1.385215607"," 0.463221020","-1.452817634","-1.202135489"," 0.585361843"," 1.128091453"," 2.103168453"," 0.887439496","-2.172395812","-2.414677928"," 1.489942528","-0.518209370"," 0.273223267"," 0.848480300"," 2.991779524"," 2.773412023"," 1.899183441"
"AYA","-2.09972519","-3.78897032","-2.33868395","-1.02515365","-0.42720946","-0.17771383","-0.59769414","-2.06329193","-2.67922612","-3.16420068","-1.25939832","-1.63359907","-0.14857478","-0.10604923","-1.52223914","-1.56909466","-0.27362819","-1.35331702","-1.45143693","-0.88005266","-0.06417623","-3.43684514","-0.80754843","-0.81502978","-0.88100741","-0.59115189","-1.35447752","-2.21941231","-2.49468277","-1.93040397","-2.50548845","-1.46777340","-0.33535101"," 0.07051338","-1.04540013"," 0.76121897","-0.04684353"," 1.60241496"," 0.96883389"," 0.52667512","-1.20322742"," 3.16201347"," 4.62008059"," 1.30854031"," 1.89488842","-0.26430470"," 0.44435626"," 3.07198763"," 3.03661603"," 6.26596223"," 0.74993984","-1.67655218"," 6.55475858"," 0.68635862","-1.94306402"," 8.52341734"," 1.91899714"," 3.16782431"," 8.01816449"," 6.47070815"," 4.11081067"," 5.69936577"," 1.52029546"," 2.03718237"," 0.13609588"," 3.89052362"," 8.86676440"
"AYA"," 2.54920130"," 4.80593405"," 1.17232787","-1.03997826"," 1.96939198"," 1.07142579"," 1.60234153","-1.22293543"," 1.76416422"," 4.10358973"," 0.26608142"," 1.01583363"," 1.76594887","-0.21980178","-2.56543349"," 0.53606309"," 1.94697608","-0.15709331"," 0.67971129","-0.66330865"," 2.03356550"," 3.94452385"," 2.02966372"," 4.17694554"," 3.43184958"," 0.41470578"," 0.02273345"," 2.76248003"," 3.66285620"," 1.36376908"," 4.77437073","-0.72163987"," 0.25237970"," 0.15097828","-1.61704259"," 1.06201380"," 1.15909354"," 0.30372075"," 0.21179468","-2.73521418"," 1.57877201"," 1.91260007","-0.25845208"," 0.97023918"," 2.98206091","-1.64687136"," 0.49062661","-2.40264865"," 1.33329317","-0.20171172","-0.80980335","-0.40445812"," 1.06884886","-1.72973358"," 1.13904594","-0.15255256"," 0.08967788","-0.11394846","-0.17474617"," 1.23703291"," 2.13938102"," 1.02468511"," 0.02797076"," 1.91265872"," 0.79046431"," 0.42522774"," 0.36574074"
"AYA","-2.462199021","-3.481929024","-0.225602573","-2.355937955","-1.743184286","-1.892413202","-1.035004639","-1.142189100","-3.304021639","-2.610492545","-1.245432084","-2.046698701","-1.644425243","-0.277027944","-1.176759301","-2.536180306","-2.061064556","-2.276748021","-1.716138158","-0.222138285","-1.549403917","-3.195512451","-2.649447063","-2.757349287","-1.942639060","-0.427349079","-2.125779777","-1.894718327","-2.102731056","-1.061893677","-1.562522009","-1.731391992"," 1.647818307"," 0.454778291","-0.303334186"," 0.980699132"," 0.924998377"," 1.199202940","-0.756864823","-0.607775232","-0.722221768"," 1.224170073"," 0.858491313","-2.801314013","-2.921139851","-1.480683877","-0.929456133","-0.225965909"," 0.004634505"," 1.855067772","-1.089926731","-0.131800919"," 2.074375328"," 1.566970525","-0.179454602"," 1.714254231","-1.605935024","-0.036763802"," 1.734485375"," 0.704202626"," 1.548194679"," 1.314429120"," 0.131816751"," 1.873074279","-3.115336300"," 3.824799920"," 4.167738969"
"AYA","-2.37890949","-3.65944651","-2.59626231","-0.82826345","-0.75189370"," 0.64450584","-0.76338273","-0.69832738","-0.73747829","-2.83026850","-1.70973337","-2.11623039","-0.56237792","-0.79145835","-1.30009022","-1.27845741","-0.96176383","-1.03193187","-0.26676040","-1.07755878","-0.81884918","-0.74142152","-1.85009757","-1.43554189"," 1.82324603","-0.07901126","-1.37884038","-1.80367281","-4.04729603","-2.05670564","-1.97458592","-0.91133604","-1.21969726","-1.06837126","-1.49742824"," 1.98969672"," 2.10452124"," 1.63250894","-0.14173128","-0.32935214","-0.39197862"," 1.63972264"," 5.69308174","-1.09242054","-0.18920523","-1.28695674","-0.02422415"," 1.30200212","-0.16654163"," 6.69411762","-1.05129721"," 0.72801072"," 6.42748077"," 4.24086330"," 0.16628514"," 5.94751089","-0.33076896"," 5.69513468"," 6.68840194"," 5.81163760"," 3.66455470"," 6.92650651","-1.08629605"," 1.46443473"," 2.76552321"," 2.22314648"," 2.35646130"
"AYA","-2.39581868","-1.77519621"," 0.82455524","-4.21999818","-2.49852215","-1.94591754","-3.54671834"," 1.01695535","-0.95298047","-0.05980500","-2.07738879","-1.09790082","-2.41657621","-1.13601033","-2.11136059","-2.23198081","-2.45312044","-0.95452412","-1.67415392","-1.77420630","-1.97798414","-1.47590652","-0.49143074","-0.02628739"," 0.15810110","-2.17682295","-2.10489970","-0.20751948","-0.93629457","-0.29658772","-1.22494542","-1.20468722"," 0.18479264","-0.70608262","-0.43686231","-0.68584396"," 0.40864353"," 0.13360323"," 6.28650684"," 0.67148675"," 2.35198244","-0.32767996","-0.50146030"," 5.68597756"," 4.28883229"," 4.06066989"," 4.99712705"," 2.30814161"," 1.95265796"," 1.35814951"," 2.68769827"," 5.91904527","-0.10183190","-0.86281001"," 1.84960983"," 0.80433794"," 5.60872174"," 3.23509458","-1.20613679"," 1.48206066","-1.71616278"," 1.23989257"," 3.67107414","-0.33158184"," 3.72466494"," 0.60558147"," 0.19438543"
"AYA","-2.2471428","-0.9593084","-0.7489759","-1.2823796","-2.9121234","-2.7658699","-2.2778162","-1.4846417","-0.9726921","-1.7413336","-1.2978010","-1.5205429","-2.0412468","-1.2438513","-2.9414546","-2.1148029","-1.6729742","-1.7325882","-1.4891522","-1.0298495","-1.8590469","-1.2514223","-0.5842891","-0.4157190","-1.3153828","-1.4504710","-1.7297311","-1.3124007","-1.3484139","-0.7912963","-1.0075719","-1.8054299","-1.1280355","-1.1368468","-1.3170335"," 0.6817420"," 0.9852831"," 0.1813031"," 3.4265725"," 2.2746754"," 2.3595670"," 1.4255940"," 5.2774473"," 3.6437223"," 2.7715448"," 2.7224121"," 4.6732329"," 1.5487206"," 1.7771210"," 5.2649587"," 2.2023035"," 0.9988963"," 6.1939424"," 1.6712767"," 1.3834608"," 4.7731180"," 3.0438136"," 1.9438510"," 6.5762179"," 6.6251105"," 3.4956800"," 5.2981661"," 2.7713875"," 1.4504906"," 1.5797739"," 2.0487539"," 3.1406486"
"AYA","-2.12950135","-2.83296522","-1.42595703","-2.31912035","-1.62926243","-1.86777851","-1.70979795","-1.31746861","-2.02195779","-1.90371600","-1.81075518","-1.15198387","-0.68056108","-1.00109020"," 0.24648161","-0.77444903","-1.00608311","-3.63347193","-0.96285892","-0.98782914","-1.36714917","-0.89081809","-1.44319408","-1.03132174","-0.34402763","-1.20502125","-1.82936239","-0.86148722","-2.38232488","-1.31289238","-0.53581093","-1.27622317","-5.14074745","-0.99645735","-1.30810700"," 1.34257766"," 1.01353239"," 1.93990338"," 1.71551082"," 2.35888314"," 2.20198309"," 3.00023695"," 0.45487905"," 3.19631312"," 5.00295541"," 2.80815585"," 3.65674757"," 1.20720980"," 3.72694554"," 2.11930425"," 1.07892550"," 1.70717132"," 1.33927752"," 7.28408134"," 4.10152162"," 0.25878141"," 1.32432961"," 0.09195845"," 2.04488237"," 0.25863317"," 1.07800089"," 0.76194061"," 3.42316997"," 3.75757804"," 0.65074761"," 3.39707425"," 4.37274133"
"AYA","-3.613852502","-1.846455324","-2.388594026","-0.152978282","-0.416076777"," 0.004257122","-0.588506179","-1.907230545","-2.753874464","-2.398591827","-1.784257614","-3.300981624","-0.441578886","-0.333726638","-2.962653677","-1.589228745","-0.371515306"," 0.980021794","-0.641351105","-2.434111687"," 0.108033193","-0.747656919","-0.916375612","-0.124800851","-1.875111869","-1.011608966","-1.488236644","-1.420841172","-2.029055515","-1.575752672","-0.010877297","-2.281333775","-1.150102046","-3.498366331","-1.765127619"," 0.424505260"," 0.769079927"," 1.350319335"," 0.949552614"," 2.504411717"," 1.873166643"," 2.638190798"," 1.808684704"," 1.568087074"," 1.064968341"," 1.777274211"," 1.596198525"," 2.609001587"," 2.519653205"," 1.182995024"," 1.981530350","-2.569958632"," 1.213224011","-2.311659601","-1.681196519"," 1.480285331"," 2.486432995"," 5.376872763"," 2.278011190"," 2.201946717"," 3.505961157"," 0.103205507"," 1.189654091"," 1.254618976"," 2.752409845"," 4.042211909"," 5.496991060"
"AYA"," 1.18131297"," 0.08747404","-4.26282448","-0.07456556","-0.89135789"," 0.47431182","-0.34231170","-0.99182715","-0.39924564"," 0.50135853"," 2.28487015","-0.19784748","-0.48989856"," 1.13933041"," 0.48994701"," 0.52111151","-0.78273462","-0.51481268"," 0.04807402"," 0.94095535","-0.64974769"," 0.71884361"," 0.34503360"," 1.07835755","-1.77909871","-0.92829380","-0.06745150","-0.16605849","-1.28945619","-0.21694842"," 0.80664009"," 0.11405569"," 2.08209445"," 0.37291386"," 0.86891949"," 1.43309250"," 0.63828700"," 1.03185556","-0.53117931","-0.84723163"," 0.81699911","-2.45258938","-1.82374619"," 0.16438916"," 0.70444712"," 3.07665677","-0.92495427","-3.60517769","-0.67299353"," 0.25207786"," 0.88230260"," 5.36518505"," 0.14677899"," 4.32608162"," 4.28323212","-0.02589345"," 1.85037224"," 0.62135601","-0.10161314","-1.33942037","-0.93558420","-1.33223093"," 1.19956390","-0.16612963","-1.28008548"," 0.59117381","-1.95558140"
"AYA","-2.2409802"," 0.4274506","-0.3069767","-2.3830349","-1.3813375","-1.4058071","-1.8197626","-1.3112946","-1.0143551"," 0.3987045","-2.7678491","-1.6649765","-1.8627136","-2.1975922","-2.6743608","-2.3821199","-1.7881432","-0.8615949","-1.7075431","-1.9677372","-1.7089217","-0.3082069","-0.5336163"," 0.6264941","-1.8773766","-1.2658949","-2.0263180","-0.2675483","-0.2980165","-0.9719050"," 0.3489936","-1.6060899","-2.5693089","-2.2050814","-2.8408515"," 0.5066860"," 0.8746842"," 0.6521189"," 0.3057482"," 1.3243895"," 0.7208592"," 0.1750824","-0.6372786"," 1.6002155"," 2.8353528"," 2.2645143"," 2.4822363"," 1.7843415"," 2.5559984","-3.4045127"," 1.6912624","-3.4588775","-1.9280691"," 0.2623302","-0.5225149","-2.4212903"," 1.5716450"," 2.9879753","-3.5642720","-2.4829307","-1.2179861","-2.5854504"," 1.9356134"," 0.6988443"," 2.1926737"," 1.2716986"," 3.0206376"
"AYA","-1.88686388","-1.00000838","-4.05599179","-0.70222607","-0.10050023","-0.68372421","-0.05220694","-1.09552926","-2.66741614","-2.58217159","-0.35386097","-2.25425601","-0.05799991","-1.38540027","-2.60124040","-3.36530297","-0.35974291","-0.63014440"," 0.17088307","-2.25646265"," 0.73284099","-1.09951183","-1.31090832","-2.55407747","-1.47656467"," 0.88138042","-2.09605405","-2.25247281","-2.52971865"," 0.46860369","-1.15778922","-1.13084121"," 3.79182814","-1.88255913","-0.41183751"," 1.81101608"," 1.57265299"," 2.16640889","-0.18682998"," 1.63431121"," 0.23086531","-0.18836674"," 0.54885190","-1.02511419","-1.12408522","-0.90029349","-0.39585251"," 3.09601965"," 0.64202937","-0.68699480"," 0.83024430"," 1.81585516","-0.88430584"," 4.04552945"," 2.37969972","-0.01888524","-1.68751863"," 0.77180397"," 0.06261813","-1.98352425"," 3.82011610","-0.95363155"," 0.65725017"," 1.62512793","-0.38131219"," 4.34123377"," 8.55802027"
